GID	GO	EVIDENCE
ostta04g03320	GO:0008152	ISS
ostta04g03470	GO:0008152	ISS
ostta04g03510	GO:0008152	ISS
ostta04g03520	GO:0008152	ISS
ostta04g03550	GO:0008152	ISS
ostta04g03700	GO:0008152	ISS
ostta04g03900	GO:0008152	ISS
ostta04g03940	GO:0008152	ISS
ostta04g03960	GO:0008152	ISS
ostta04g04390	GO:0008152	ISS
ostta04g04420	GO:0008152	ISS
ostta04g04690	GO:0008152	ISS
ostta04g04750	GO:0008152	ISS
ostta04g04830	GO:0008152	ISS
ostta04g04940	GO:0008152	ISS
ostta04g05090	GO:0008152	ISS
ostta05g00090	GO:0008152	ISS
ostta05g00220	GO:0008152	ISS
ostta05g00250	GO:0008152	ISS
ostta05g00400	GO:0008152	ISS
ostta05g00530	GO:0008152	ISS
ostta05g00550	GO:0008152	ISS
ostta05g00800	GO:0008152	ISS
ostta05g00840	GO:0008152	ISS
ostta05g00930	GO:0008152	ISS
ostta05g01030	GO:0008152	ISS
ostta05g01070	GO:0008152	ISS
ostta05g01230	GO:0008152	ISS
ostta05g01300	GO:0008152	ISS
ostta05g01350	GO:0008152	ISS
ostta05g01360	GO:0008152	ISS
ostta05g01710	GO:0008152	ISS
ostta05g01760	GO:0008152	ISS
ostta05g01820	GO:0008152	ISS
ostta05g01870	GO:0008152	ISS
ostta05g01970	GO:0008152	ISS
ostta05g02235	GO:0008152	ISS
ostta05g02530	GO:0008152	ISS
ostta05g02610	GO:0008152	ISS
ostta05g02740	GO:0008152	ISS
ostta05g02820	GO:0008152	ISS
ostta05g02845	GO:0008152	ISS
ostta05g02900	GO:0008152	ISS
ostta05g02990	GO:0008152	ISS
ostta05g03400	GO:0008152	ISS
ostta05g03530	GO:0008152	ISS
ostta05g03730	GO:0008152	ISS
ostta05g03830	GO:0008152	ISS
ostta05g03960	GO:0008152	ISS
ostta05g04070	GO:0008152	ISS
ostta05g04130	GO:0008152	ISS
ostta05g04330	GO:0008152	ISS
ostta05g04410	GO:0008152	ISS
ostta05g04420	GO:0008152	ISS
ostta05g04560	GO:0008152	ISS
ostta05g04590	GO:0008152	ISS
ostta05g04620	GO:0008152	ISS
ostta05g04730	GO:0008152	ISS
ostta05g04960	GO:0008152	ISS
ostta05g04980	GO:0008152	ISS
ostta05g05000	GO:0008152	ISS
ostta06g00040	GO:0008152	ISS
ostta06g00150	GO:0008152	ISS
ostta06g00250	GO:0008152	ISS
ostta06g00480	GO:0008152	ISS
ostta06g00520	GO:0008152	ISS
ostta06g00700	GO:0008152	ISS
ostta06g00765	GO:0008152	ISS
ostta06g01120	GO:0008152	ISS
ostta06g01180	GO:0008152	ISS
ostta06g01340	GO:0008152	ISS
ostta06g01350	GO:0008152	ISS
ostta06g01380	GO:0008152	ISS
ostta06g01430	GO:0008152	ISS
ostta06g01650	GO:0008152	ISS
ostta06g01710	GO:0008152	ISS
ostta06g01760	GO:0008152	ISS
ostta06g01870	GO:0008152	ISS
ostta06g01990	GO:0008152	ISS
ostta06g02110	GO:0008152	ISS
ostta06g02270	GO:0008152	ISS
ostta06g02320	GO:0008152	ISS
ostta06g02650	GO:0008152	ISS
ostta06g02770	GO:0008152	ISS
ostta06g02900	GO:0008152	ISS
ostta06g02940	GO:0008152	ISS
ostta06g02970	GO:0008152	ISS
ostta06g03120	GO:0008152	ISS
ostta06g03160	GO:0008152	ISS
ostta06g03200	GO:0008152	ISS
ostta06g03220	GO:0008152	ISS
ostta06g03270	GO:0008152	ISS
ostta06g03370	GO:0008152	ISS
ostta06g03510	GO:0008152	ISS
ostta06g03750	GO:0008152	ISS
ostta06g03820	GO:0008152	ISS
ostta06g04200	GO:0008152	ISS
ostta06g04340	GO:0008152	ISS
ostta06g04450	GO:0008152	ISS
ostta06g04480	GO:0008152	ISS
ostta06g04570	GO:0008152	ISS
ostta06g04600	GO:0008152	ISS
ostta07g00015	GO:0008152	ISS
ostta07g00060	GO:0008152	ISS
ostta07g00250	GO:0008152	ISS
ostta07g00385	GO:0008152	ISS
ostta07g00430	GO:0008152	ISS
ostta07g00630	GO:0008152	ISS
ostta07g00640	GO:0008152	ISS
ostta07g00680	GO:0008152	ISS
ostta07g00880	GO:0008152	ISS
ostta07g01040	GO:0008152	ISS
ostta07g01110	GO:0008152	ISS
ostta07g01230	GO:0008152	ISS
ostta07g01340	GO:0008152	ISS
ostta07g01350	GO:0008152	ISS
ostta07g01550	GO:0008152	ISS
ostta07g01740	GO:0008152	ISS
ostta07g01950	GO:0008152	ISS
ostta07g01975	GO:0008152	ISS
ostta07g01990	GO:0008152	ISS
ostta07g02250	GO:0008152	ISS
ostta07g02340	GO:0008152	ISS
ostta07g02360	GO:0008152	ISS
ostta07g02400	GO:0008152	ISS
ostta07g02410	GO:0008152	ISS
ostta07g02420	GO:0008152	ISS
ostta07g02450	GO:0008152	ISS
ostta07g02510	GO:0008152	ISS
ostta07g02580	GO:0008152	ISS
ostta07g02590	GO:0008152	ISS
ostta07g02690	GO:0008152	ISS
ostta07g02810	GO:0008152	ISS
ostta07g03070	GO:0008152	ISS
ostta07g03110	GO:0008152	ISS
ostta07g03230	GO:0008152	ISS
ostta07g03280	GO:0008152	ISS
ostta07g03340	GO:0008152	ISS
ostta07g03400	GO:0008152	ISS
ostta07g03440	GO:0008152	ISS
ostta07g03490	GO:0008152	ISS
ostta07g03570	GO:0008152	ISS
ostta07g03640	GO:0008152	ISS
ostta07g03730	GO:0008152	ISS
ostta07g03880	GO:0008152	ISS
ostta07g03890	GO:0008152	ISS
ostta07g04100	GO:0008152	ISS
ostta07g04120	GO:0008152	ISS
ostta07g04140	GO:0008152	ISS
ostta07g04170	GO:0008152	ISS
ostta07g04260	GO:0008152	ISS
ostta07g04370	GO:0008152	ISS
ostta07g04500	GO:0008152	ISS
ostta07g04510	GO:0008152	ISS
ostta07g04570	GO:0008152	ISS
ostta07g04600	GO:0008152	ISS
ostta07g04640	GO:0008152	ISS
ostta07g04670	GO:0008152	ISS
ostta08g00050	GO:0008152	ISS
ostta08g00060	GO:0008152	ISS
ostta08g00070	GO:0008152	ISS
ostta08g00190	GO:0008152	ISS
ostta08g00560	GO:0008152	ISS
ostta08g00620	GO:0008152	ISS
ostta08g00630	GO:0008152	ISS
ostta08g00860	GO:0008152	ISS
ostta08g00930	GO:0008152	ISS
ostta08g00980	GO:0008152	ISS
ostta08g01100	GO:0008152	ISS
ostta08g01180	GO:0008152	ISS
ostta08g01290	GO:0008152	ISS
ostta08g01570	GO:0008152	ISS
ostta08g01610	GO:0008152	ISS
ostta08g01650	GO:0008152	ISS
ostta08g01780	GO:0008152	ISS
ostta08g01895	GO:0008152	ISS
ostta08g02240	GO:0008152	ISS
ostta08g02280	GO:0008152	ISS
ostta08g02360	GO:0008152	ISS
ostta08g02470	GO:0008152	ISS
ostta08g02480	GO:0008152	ISS
ostta08g02510	GO:0008152	ISS
ostta08g02630	GO:0008152	ISS
ostta08g02660	GO:0008152	ISS
ostta08g02690	GO:0008152	ISS
ostta08g02720	GO:0008152	ISS
ostta08g02820	GO:0008152	ISS
ostta08g02920	GO:0008152	ISS
ostta08g03040	GO:0008152	ISS
ostta08g03180	GO:0008152	ISS
ostta08g03340	GO:0008152	ISS
ostta08g03480	GO:0008152	ISS
ostta08g03980	GO:0008152	ISS
ostta08g04040	GO:0008152	ISS
ostta09g00100	GO:0008152	ISS
ostta09g00120	GO:0008152	ISS
ostta09g00160	GO:0008152	ISS
ostta09g00280	GO:0008152	ISS
ostta09g00420	GO:0008152	ISS
ostta09g00500	GO:0008152	ISS
ostta09g00580	GO:0008152	ISS
ostta09g00792	GO:0008152	ISS
ostta09g00920	GO:0008152	ISS
ostta09g00960	GO:0008152	ISS
ostta09g00970	GO:0008152	ISS
ostta09g01080	GO:0008152	ISS
ostta09g01360	GO:0008152	ISS
ostta09g01450	GO:0008152	ISS
ostta09g01530	GO:0008152	ISS
ostta09g01710	GO:0008152	ISS
ostta09g01790	GO:0008152	ISS
ostta09g01870	GO:0008152	ISS
ostta09g01930	GO:0008152	ISS
ostta09g02070	GO:0008152	ISS
ostta09g02100	GO:0008152	ISS
ostta09g02160	GO:0008152	ISS
ostta09g02360	GO:0008152	ISS
ostta09g02380	GO:0008152	ISS
ostta09g02400	GO:0008152	ISS
ostta09g02410	GO:0008152	ISS
ostta09g02530	GO:0008152	ISS
ostta09g02540	GO:0008152	ISS
ostta09g02590	GO:0008152	ISS
ostta09g02610	GO:0008152	ISS
ostta09g02630	GO:0008152	ISS
ostta09g02690	GO:0008152	ISS
ostta09g03000	GO:0008152	ISS
ostta09g03020	GO:0008152	ISS
ostta09g03060	GO:0008152	ISS
ostta09g03210	GO:0008152	ISS
ostta09g03480	GO:0008152	ISS
ostta09g03600	GO:0008152	ISS
ostta09g03630	GO:0008152	ISS
ostta09g03690	GO:0008152	ISS
ostta09g03720	GO:0008152	ISS
ostta09g03765	GO:0008152	ISS
ostta09g03990	GO:0008152	ISS
ostta09g04240	GO:0008152	ISS
ostta09g04420	GO:0008152	ISS
ostta10g00030	GO:0008152	ISS
ostta10g00260	GO:0008152	ISS
ostta10g00290	GO:0008152	ISS
ostta10g00350	GO:0008152	ISS
ostta10g00520	GO:0008152	ISS
ostta10g00580	GO:0008152	ISS
ostta10g00690	GO:0008152	ISS
ostta10g00760	GO:0008152	ISS
ostta10g00770	GO:0008152	ISS
ostta10g00780	GO:0008152	ISS
ostta10g00830	GO:0008152	ISS
ostta10g00920	GO:0008152	ISS
ostta10g00930	GO:0008152	ISS
ostta10g01260	GO:0008152	ISS
ostta10g01350	GO:0008152	ISS
ostta10g01370	GO:0008152	ISS
ostta10g01470	GO:0008152	ISS
ostta10g01690	GO:0008152	ISS
ostta10g01870	GO:0008152	ISS
ostta10g01980	GO:0008152	ISS
ostta10g02030	GO:0008152	ISS
ostta10g02190	GO:0008152	ISS
ostta10g02200	GO:0008152	ISS
ostta10g02290	GO:0008152	ISS
ostta10g02460	GO:0008152	ISS
ostta10g02490	GO:0008152	ISS
ostta10g02570	GO:0008152	ISS
ostta10g02660	GO:0008152	ISS
ostta10g02780	GO:0008152	ISS
ostta10g02860	GO:0008152	ISS
ostta10g02920	GO:0008152	ISS
ostta10g03010	GO:0008152	ISS
ostta10g03130	GO:0008152	ISS
ostta10g03200	GO:0008152	ISS
ostta10g03250	GO:0008152	ISS
ostta10g03340	GO:0008152	ISS
ostta10g03390	GO:0008152	ISS
ostta10g03420	GO:0008152	ISS
ostta10g03430	GO:0008152	ISS
ostta10g03450	GO:0008152	ISS
ostta10g03470	GO:0008152	ISS
ostta11g00050	GO:0008152	ISS
ostta11g00080	GO:0008152	ISS
ostta11g00260	GO:0008152	ISS
ostta11g00540	GO:0008152	ISS
ostta11g00550	GO:0008152	ISS
ostta11g00690	GO:0008152	ISS
ostta11g00870	GO:0008152	ISS
ostta11g00960	GO:0008152	ISS
ostta11g00990	GO:0008152	ISS
ostta11g01100	GO:0008152	ISS
ostta11g01160	GO:0008152	ISS
ostta11g01280	GO:0008152	ISS
ostta11g01290	GO:0008152	ISS
ostta11g01340	GO:0008152	ISS
ostta11g01370	GO:0008152	ISS
ostta11g01410	GO:0008152	ISS
ostta11g01930	GO:0008152	ISS
ostta11g02110	GO:0008152	ISS
ostta11g02320	GO:0008152	ISS
ostta11g02505	GO:0008152	ISS
ostta11g02670	GO:0008152	ISS
ostta11g02740	GO:0008152	ISS
ostta11g02780	GO:0008152	ISS
ostta11g02820	GO:0008152	ISS
ostta11g03090	GO:0008152	ISS
ostta11g03110	GO:0008152	ISS
ostta11g03190	GO:0008152	ISS
ostta12g00140	GO:0008152	ISS
ostta12g00150	GO:0008152	ISS
ostta12g00240	GO:0008152	ISS
ostta12g00290	GO:0008152	ISS
ostta12g00320	GO:0008152	ISS
ostta12g00420	GO:0008152	ISS
ostta12g00440	GO:0008152	ISS
ostta12g00480	GO:0008152	ISS
ostta12g00490	GO:0008152	ISS
ostta12g00520	GO:0008152	ISS
ostta12g00900	GO:0008152	ISS
ostta12g00940	GO:0008152	ISS
ostta12g01000	GO:0008152	ISS
ostta12g01030	GO:0008152	ISS
ostta12g01230	GO:0008152	ISS
ostta12g01280	GO:0008152	ISS
ostta12g01290	GO:0008152	ISS
ostta12g01390	GO:0008152	ISS
ostta12g01530	GO:0008152	ISS
ostta12g01630	GO:0008152	ISS
ostta12g01880	GO:0008152	ISS
ostta12g01995	GO:0008152	ISS
ostta12g02310	GO:0008152	ISS
ostta12g02400	GO:0008152	ISS
ostta12g02410	GO:0008152	ISS
ostta12g02430	GO:0008152	ISS
ostta12g02460	GO:0008152	ISS
ostta12g02580	GO:0008152	ISS
ostta12g02610	GO:0008152	ISS
ostta12g02650	GO:0008152	ISS
ostta12g02960	GO:0008152	ISS
ostta12g02970	GO:0008152	ISS
ostta12g03060	GO:0008152	ISS
ostta13g00100	GO:0008152	ISS
ostta13g00190	GO:0008152	ISS
ostta13g00320	GO:0008152	ISS
ostta13g00340	GO:0008152	ISS
ostta13g00580	GO:0008152	ISS
ostta13g00860	GO:0008152	ISS
ostta13g01000	GO:0008152	ISS
ostta13g01040	GO:0008152	ISS
ostta13g01180	GO:0008152	ISS
ostta13g01200	GO:0008152	ISS
ostta13g01490	GO:0008152	ISS
ostta13g01570	GO:0008152	ISS
ostta13g01690	GO:0008152	ISS
ostta13g02030	GO:0008152	ISS
ostta13g02190	GO:0008152	ISS
ostta13g02440	GO:0008152	ISS
ostta13g02500	GO:0008152	ISS
ostta13g02530	GO:0008152	ISS
ostta13g03020	GO:0008152	ISS
ostta13g03060	GO:0008152	ISS
ostta14g00065	GO:0008152	ISS
ostta14g00080	GO:0008152	ISS
ostta14g00150	GO:0008152	ISS
ostta14g00170	GO:0008152	ISS
ostta14g00250	GO:0008152	ISS
ostta14g00270	GO:0008152	ISS
ostta14g00340	GO:0008152	ISS
ostta14g00360	GO:0008152	ISS
ostta14g00500	GO:0008152	ISS
ostta14g00540	GO:0008152	ISS
ostta14g00820	GO:0008152	ISS
ostta14g01010	GO:0008152	ISS
ostta14g01075	GO:0008152	ISS
ostta14g01245	GO:0008152	ISS
ostta14g01345	GO:0008152	ISS
ostta14g01387	GO:0008152	ISS
ostta14g01390	GO:0008152	ISS
ostta14g01750	GO:0008152	ISS
ostta14g01830	GO:0008152	ISS
ostta14g01960	GO:0008152	ISS
ostta14g02010	GO:0008152	ISS
ostta14g02070	GO:0008152	ISS
ostta14g02180	GO:0008152	ISS
ostta14g02200	GO:0008152	ISS
ostta14g02270	GO:0008152	ISS
ostta14g02350	GO:0008152	ISS
ostta14g02410	GO:0008152	ISS
ostta14g02420	GO:0008152	ISS
ostta14g02470	GO:0008152	ISS
ostta14g02510	GO:0008152	ISS
ostta14g02630	GO:0008152	ISS
ostta14g02775	GO:0008152	ISS
ostta14g02860	GO:0008152	ISS
ostta14g02890	GO:0008152	ISS
ostta14g02970	GO:0008152	ISS
ostta14g03050	GO:0008152	ISS
ostta15g00060	GO:0008152	ISS
ostta15g00090	GO:0008152	ISS
ostta15g00120	GO:0008152	ISS
ostta15g00150	GO:0008152	ISS
ostta15g00180	GO:0008152	ISS
ostta15g00320	GO:0008152	ISS
ostta15g00380	GO:0008152	ISS
ostta15g00485	GO:0008152	ISS
ostta15g00530	GO:0008152	ISS
ostta15g00650	GO:0008152	ISS
ostta15g00830	GO:0008152	ISS
ostta15g00890	GO:0008152	ISS
ostta15g00955	GO:0008152	ISS
ostta15g00990	GO:0008152	ISS
ostta15g01020	GO:0008152	ISS
ostta15g01110	GO:0008152	ISS
ostta15g01270	GO:0008152	ISS
ostta15g01340	GO:0008152	ISS
ostta15g01350	GO:0008152	ISS
ostta15g01470	GO:0008152	ISS
ostta15g01700	GO:0008152	ISS
ostta15g01890	GO:0008152	ISS
ostta15g02000	GO:0008152	ISS
ostta15g02070	GO:0008152	ISS
ostta15g02235	GO:0008152	ISS
ostta15g02350	GO:0008152	ISS
ostta15g02460	GO:0008152	ISS
ostta15g02520	GO:0008152	ISS
ostta15g02560	GO:0008152	ISS
ostta15g02670	GO:0008152	ISS
ostta15g02680	GO:0008152	ISS
ostta15g02810	GO:0008152	ISS
ostta15g02900	GO:0008152	ISS
ostta16g00040	GO:0008152	ISS
ostta16g00380	GO:0008152	ISS
ostta16g00440	GO:0008152	ISS
ostta16g00470	GO:0008152	ISS
ostta16g00480	GO:0008152	ISS
ostta16g00520	GO:0008152	ISS
ostta16g00550	GO:0008152	ISS
ostta16g00560	GO:0008152	ISS
ostta16g00590	GO:0008152	ISS
ostta16g00650	GO:0008152	ISS
ostta16g00660	GO:0008152	ISS
ostta16g00670	GO:0008152	ISS
ostta16g00710	GO:0008152	ISS
ostta16g00910	GO:0008152	ISS
ostta16g01040	GO:0008152	ISS
ostta16g01100	GO:0008152	ISS
ostta16g01150	GO:0008152	ISS
ostta16g01250	GO:0008152	ISS
ostta16g01270	GO:0008152	ISS
ostta16g01370	GO:0008152	ISS
ostta16g01390	GO:0008152	ISS
ostta16g01500	GO:0008152	ISS
ostta16g01540	GO:0008152	ISS
ostta16g01550	GO:0008152	ISS
ostta16g01560	GO:0008152	ISS
ostta16g01620	GO:0008152	ISS
ostta16g01690	GO:0008152	ISS
ostta16g01780	GO:0008152	ISS
ostta16g01795	GO:0008152	ISS
ostta16g01910	GO:0008152	ISS
ostta16g02020	GO:0008152	ISS
ostta16g02080	GO:0008152	ISS
ostta16g02310	GO:0008152	ISS
ostta16g02480	GO:0008152	ISS
ostta16g02560	GO:0008152	ISS
ostta16g02610	GO:0008152	ISS
ostta17g00030	GO:0008152	ISS
ostta17g00130	GO:0008152	ISS
ostta17g00200	GO:0008152	ISS
ostta17g00300	GO:0008152	ISS
ostta17g00310	GO:0008152	ISS
ostta17g00410	GO:0008152	ISS
ostta17g00570	GO:0008152	ISS
ostta17g00650	GO:0008152	ISS
ostta17g00970	GO:0008152	ISS
ostta17g00990	GO:0008152	ISS
ostta17g01000	GO:0008152	ISS
ostta17g01010	GO:0008152	ISS
ostta17g01035	GO:0008152	ISS
ostta17g01080	GO:0008152	ISS
ostta17g01150	GO:0008152	ISS
ostta17g01160	GO:0008152	ISS
ostta17g01280	GO:0008152	ISS
ostta17g01290	GO:0008152	ISS
ostta17g01420	GO:0008152	ISS
ostta17g01450	GO:0008152	ISS
ostta17g01650	GO:0008152	ISS
ostta17g01780	GO:0008152	ISS
ostta17g01800	GO:0008152	ISS
ostta17g02010	GO:0008152	ISS
ostta17g02080	GO:0008152	ISS
ostta17g02090	GO:0008152	ISS
ostta17g02170	GO:0008152	ISS
ostta17g02305	GO:0008152	ISS
ostta17g02320	GO:0008152	ISS
ostta17g02340	GO:0008152	ISS
ostta17g02360	GO:0008152	ISS
ostta18g00210	GO:0008152	ISS
ostta18g00400	GO:0008152	ISS
ostta18g00560	GO:0008152	ISS
ostta18g00810	GO:0008152	ISS
ostta18g00940	GO:0008152	ISS
ostta18g01010	GO:0008152	ISS
ostta18g01060	GO:0008152	ISS
ostta18g01090	GO:0008152	ISS
ostta18g01140	GO:0008152	ISS
ostta18g01230	GO:0008152	ISS
ostta18g01250	GO:0008152	ISS
ostta18g01380	GO:0008152	ISS
ostta18g01410	GO:0008152	ISS
ostta18g01610	GO:0008152	ISS
ostta18g01860	GO:0008152	ISS
ostta18g01880	GO:0008152	ISS
ostta18g01890	GO:0008152	ISS
ostta19g00110	GO:0008152	ISS
ostta19g00120	GO:0008152	ISS
ostta19g00170	GO:0008152	ISS
ostta19g00320	GO:0008152	ISS
ostta19g00410	GO:0008152	ISS
ostta20g00030	GO:0008152	ISS
ostta20g00080	GO:0008152	ISS
ostta20g00100	GO:0008152	ISS
ostta20g00290	GO:0008152	ISS
ostta20g00320	GO:0008152	ISS
ostta20g00420	GO:0008152	ISS
ostta20g00490	GO:0008152	ISS
ostta20g00830	GO:0008152	ISS
ostta20g00840	GO:0008152	ISS
ostta01g00320	GO:0044550	ISS
ostta01g00590	GO:0044550	ISS
ostta01g01230	GO:0044550	ISS
ostta01g01450	GO:0044550	ISS
ostta01g01500	GO:0044550	ISS
ostta01g01510	GO:0044550	ISS
ostta01g01590	GO:0044550	ISS
ostta01g01855	GO:0044550	ISS
ostta01g01980	GO:0044550	ISS
ostta01g02220	GO:0044550	ISS
ostta01g02390	GO:0044550	ISS
ostta01g02440	GO:0044550	ISS
ostta01g02480	GO:0044550	ISS
ostta01g02650	GO:0044550	ISS
ostta01g02870	GO:0044550	ISS
ostta01g03040	GO:0044550	ISS
ostta01g03280	GO:0044550	ISS
ostta01g03810	GO:0044550	ISS
ostta01g04150	GO:0044550	ISS
ostta01g04230	GO:0044550	ISS
ostta01g04250	GO:0044550	ISS
ostta01g04340	GO:0044550	ISS
ostta01g04490	GO:0044550	ISS
ostta01g05260	GO:0044550	ISS
ostta01g05290	GO:0044550	ISS
ostta01g05560	GO:0044550	ISS
ostta01g05690	GO:0044550	ISS
ostta01g05700	GO:0044550	ISS
ostta01g05850	GO:0044550	ISS
ostta01g05990	GO:0044550	ISS
ostta01g06140	GO:0044550	ISS
ostta01g06390	GO:0044550	ISS
ostta01g06430	GO:0044550	ISS
ostta02g00200	GO:0044550	ISS
ostta02g00810	GO:0044550	ISS
ostta02g00840	GO:0044550	ISS
ostta02g00940	GO:0044550	ISS
ostta02g01690	GO:0044550	ISS
ostta02g01730	GO:0044550	ISS
ostta02g01980	GO:0044550	ISS
ostta02g02370	GO:0044550	ISS
ostta02g02380	GO:0044550	ISS
ostta02g02500	GO:0044550	ISS
ostta02g02510	GO:0044550	ISS
ostta02g02520	GO:0044550	ISS
ostta02g02710	GO:0044550	ISS
ostta02g02860	GO:0044550	ISS
ostta02g03070	GO:0044550	ISS
ostta02g03360	GO:0044550	ISS
ostta02g03460	GO:0044550	ISS
ostta02g03570	GO:0044550	ISS
ostta02g03640	GO:0044550	ISS
ostta02g03660	GO:0044550	ISS
ostta02g03710	GO:0044550	ISS
ostta02g03830	GO:0044550	ISS
ostta02g03980	GO:0044550	ISS
ostta02g04360	GO:0044550	ISS
ostta02g04440	GO:0044550	ISS
ostta02g04470	GO:0044550	ISS
ostta02g04540	GO:0044550	ISS
ostta02g04570	GO:0044550	ISS
ostta02g04820	GO:0044550	ISS
ostta02g05060	GO:0044550	ISS
ostta03g00180	GO:0044550	ISS
ostta03g00350	GO:0044550	ISS
ostta03g00660	GO:0044550	ISS
ostta03g00730	GO:0044550	ISS
ostta03g00830	GO:0044550	ISS
ostta03g00870	GO:0044550	ISS
ostta03g00880	GO:0044550	ISS
ostta03g00920	GO:0044550	ISS
ostta03g01030	GO:0044550	ISS
ostta03g01320	GO:0044550	ISS
ostta03g01410	GO:0044550	ISS
ostta03g01580	GO:0044550	ISS
ostta03g02130	GO:0044550	ISS
ostta03g02250	GO:0044550	ISS
ostta03g02390	GO:0044550	ISS
ostta03g02470	GO:0044550	ISS
ostta03g02570	GO:0044550	ISS
ostta03g02820	GO:0044550	ISS
ostta03g03070	GO:0044550	ISS
ostta03g03160	GO:0044550	ISS
ostta03g03180	GO:0044550	ISS
ostta03g03260	GO:0044550	ISS
ostta03g03830	GO:0044550	ISS
ostta03g03860	GO:0044550	ISS
ostta03g04210	GO:0044550	ISS
ostta03g04620	GO:0044550	ISS
ostta03g04670	GO:0044550	ISS
ostta03g05480	GO:0044550	ISS
ostta03g05920	GO:0044550	ISS
ostta04g00300	GO:0044550	ISS
ostta04g00380	GO:0044550	ISS
ostta04g00860	GO:0044550	ISS
ostta04g01030	GO:0044550	ISS
ostta04g01100	GO:0044550	ISS
ostta04g01140	GO:0044550	ISS
ostta04g01500	GO:0044550	ISS
ostta04g01980	GO:0044550	ISS
ostta04g02080	GO:0044550	ISS
ostta04g02090	GO:0044550	ISS
ostta04g02240	GO:0044550	ISS
ostta04g02630	GO:0044550	ISS
ostta04g02660	GO:0044550	ISS
ostta04g02910	GO:0044550	ISS
ostta04g03170	GO:0044550	ISS
ostta04g03270	GO:0044550	ISS
ostta04g03470	GO:0044550	ISS
ostta04g03520	GO:0044550	ISS
ostta04g03900	GO:0044550	ISS
ostta04g03930	GO:0044550	ISS
ostta04g03940	GO:0044550	ISS
ostta04g03960	GO:0044550	ISS
ostta04g04390	GO:0044550	ISS
ostta04g04420	GO:0044550	ISS
ostta04g04690	GO:0044550	ISS
ostta04g04750	GO:0044550	ISS
ostta04g04830	GO:0044550	ISS
ostta04g04940	GO:0044550	ISS
ostta05g00220	GO:0044550	ISS
ostta05g00530	GO:0044550	ISS
ostta05g00550	GO:0044550	ISS
ostta05g00930	GO:0044550	ISS
ostta05g01030	GO:0044550	ISS
ostta05g01070	GO:0044550	ISS
ostta05g01230	GO:0044550	ISS
ostta05g01300	GO:0044550	ISS
ostta05g01350	GO:0044550	ISS
ostta05g01360	GO:0044550	ISS
ostta05g01710	GO:0044550	ISS
ostta05g01760	GO:0044550	ISS
ostta05g01820	GO:0044550	ISS
ostta05g02610	GO:0044550	ISS
ostta05g02740	GO:0044550	ISS
ostta05g02900	GO:0044550	ISS
ostta05g03530	GO:0044550	ISS
ostta05g03730	GO:0044550	ISS
ostta05g04130	GO:0044550	ISS
ostta05g04330	GO:0044550	ISS
ostta05g04410	GO:0044550	ISS
ostta05g04420	GO:0044550	ISS
ostta05g04590	GO:0044550	ISS
ostta05g04730	GO:0044550	ISS
ostta05g04960	GO:0044550	ISS
ostta05g05000	GO:0044550	ISS
ostta06g00150	GO:0044550	ISS
ostta06g00700	GO:0044550	ISS
ostta06g01340	GO:0044550	ISS
ostta06g01650	GO:0044550	ISS
ostta06g01710	GO:0044550	ISS
ostta06g01760	GO:0044550	ISS
ostta06g01870	GO:0044550	ISS
ostta06g02270	GO:0044550	ISS
ostta06g02650	GO:0044550	ISS
ostta06g02940	GO:0044550	ISS
ostta06g02970	GO:0044550	ISS
ostta06g03120	GO:0044550	ISS
ostta06g03160	GO:0044550	ISS
ostta06g03200	GO:0044550	ISS
ostta06g03270	GO:0044550	ISS
ostta06g03370	GO:0044550	ISS
ostta06g03820	GO:0044550	ISS
ostta06g04200	GO:0044550	ISS
ostta06g04450	GO:0044550	ISS
ostta06g04480	GO:0044550	ISS
ostta06g04570	GO:0044550	ISS
ostta07g00060	GO:0044550	ISS
ostta07g00385	GO:0044550	ISS
ostta07g00680	GO:0044550	ISS
ostta07g00880	GO:0044550	ISS
ostta07g01110	GO:0044550	ISS
ostta07g01550	GO:0044550	ISS
ostta07g01740	GO:0044550	ISS
ostta07g01950	GO:0044550	ISS
ostta07g02360	GO:0044550	ISS
ostta07g02450	GO:0044550	ISS
ostta07g02510	GO:0044550	ISS
ostta07g02580	GO:0044550	ISS
ostta07g02590	GO:0044550	ISS
ostta07g02810	GO:0044550	ISS
ostta07g03070	GO:0044550	ISS
ostta07g03340	GO:0044550	ISS
ostta07g03400	GO:0044550	ISS
ostta07g03440	GO:0044550	ISS
ostta07g03570	GO:0044550	ISS
ostta07g03730	GO:0044550	ISS
ostta07g03880	GO:0044550	ISS
ostta07g03890	GO:0044550	ISS
ostta07g04170	GO:0044550	ISS
ostta07g04260	GO:0044550	ISS
ostta07g04370	GO:0044550	ISS
ostta07g04500	GO:0044550	ISS
ostta07g04640	GO:0044550	ISS
ostta07g04670	GO:0044550	ISS
ostta08g00050	GO:0044550	ISS
ostta08g00060	GO:0044550	ISS
ostta08g01100	GO:0044550	ISS
ostta08g01180	GO:0044550	ISS
ostta08g01610	GO:0044550	ISS
ostta08g01650	GO:0044550	ISS
ostta08g01895	GO:0044550	ISS
ostta08g02240	GO:0044550	ISS
ostta08g02280	GO:0044550	ISS
ostta08g02360	GO:0044550	ISS
ostta08g02470	GO:0044550	ISS
ostta08g02630	GO:0044550	ISS
ostta08g02660	GO:0044550	ISS
ostta08g02690	GO:0044550	ISS
